invoice_id,so_id,no_urut,nama_produk,qty_delivered,unit_price,total
010093,SO240434,4,Urine Stick 10 Parameter,174,208500,36279000
010094,SO240435,1,Spalk Lengan Anak,54,22500,1215000
010094,SO240435,2,Infus Set Dewasa,36,9000,324000
010095,SO240435,1,Spalk Lengan Anak,55,22500,1237500
010095,SO240435,2,Infus Set Dewasa,37,9000,333000
010096,SO240436,1,Syringe 1ml,48,65000,3120000
010097,SO240436,1,Syringe 1ml,60,65000,3900000
010098,SO240437,1,Glukometer Set,94,357000,33558000
010099,SO240438,1,Kassa Steril 10x10cm,118,45000,5310000
010099,SO240438,2,NGT 16Fr,19,28500,541500
010100,SO240438,1,Kassa Steril 10x10cm,86,45000,3870000
010100,SO240438,2,NGT 16Fr,14,28500,399000
010101,SO240439,1,Objek Glass Frosted,29,75000,2175000
010101,SO240439,2,Bedpan Plastik Dewasa,155,45500,7052500
010101,SO240439,3,Plester Luka 5x10cm,137,26500,3630500
010101,SO240439,4,Urine Bag 2000ml,13,13000,169000
010101,SO240439,5,Slide Kaca 76x26mm,89,96000,8544000
010102,SO240440,1,Tabung Vacutainer Plain,38,202000,7676000
010102,SO240440,2,Urine Bag 2000ml,38,18500,703000
010102,SO240440,3,Infus Set Dewasa,62,13500,837000
010102,SO240440,4,Timbangan Bayi Digital,22,415000,9130000
010103,SO240440,1,Tabung Vacutainer Plain,44,202000,8888000
010103,SO240440,2,Urine Bag 2000ml,44,18500,814000
010103,SO240440,3,Infus Set Dewasa,71,13500,958500
010103,SO240440,4,Timbangan Bayi Digital,26,415000,10790000
010104,SO240441,1,Gunting Bedah Lurus 14cm,49,94000,4606000
010105,SO240442,1,Klem Arteri Lurus,37,131000,4847000
010105,SO240442,2,Handscoon Steril 6.5,56,308500,17276000
010105,SO240442,3,Bedpan Plastik Dewasa,111,39000,4329000
010105,SO240442,4,Holder Vacutainer,61,106500,6496500
010106,SO240443,1,Kasur Angin Anti Decubitus,47,1521500,71510500
010106,SO240443,2,Jarum Vacutainer 21G,64,162000,10368000
010106,SO240443,3,Pinset Bedah 14cm,155,42000,6510000
010106,SO240443,4,Urine Stick 10 Parameter,163,299500,48818500
010107,SO240444,1,Bantal Angin Anti Decubitus,46,198000,9108000
010108,SO240445,1,Gunting Bedah Lurus 14cm,97,119000,11543000
010108,SO240445,2,Kursi Roda Standar,52,1616500,84058000
010108,SO240445,3,Tensimeter Manual Dewasa,99,273500,27076500
010108,SO240445,4,Strip Gula Darah,117,183000,21411000
010109,SO240446,1,Stethoscope Anak,92,374000,34408000
010109,SO240446,2,Selimut Pasien Rumah Sakit,197,103500,20389500
010110,SO240447,1,Sarung Tangan Nitril S,42,161500,6783000
010110,SO240447,2,Rapid Test HIV,125,467500,58437500
010110,SO240447,3,Bedpan Plastik Dewasa,158,28000,4424000
010110,SO240447,4,Pot Urine 60ml Bertutup,19,84500,1605500
010111,SO240448,1,Tabung Vacutainer Citrate,103,164000,16892000
010111,SO240448,2,Urine Stick 10 Parameter,87,280500,24403500
010111,SO240448,3,Cover Glass 18x18mm,138,53000,7314000
010112,SO240449,1,Klem Arteri Lurus,55,192500,10587500
010112,SO240449,2,Walker Lipat Dewasa,162,435500,70551000
010112,SO240449,3,Sarung Bantal Pasien,148,34500,5106000
010113,SO240450,1,Tiang Infus Stainless 5-Roda,89,665500,59229500
010114,SO240450,1,Tiang Infus Stainless 5-Roda,95,665500,63222500
010115,SO240451,1,Tabung Vacutainer EDTA,82,185000,15170000
010115,SO240451,2,Tongkat Ketiak Aluminium,178,219500,39071000
010115,SO240451,3,Rapid Test Antigen,88,458500,40348000
010115,SO240451,4,Sarung Tangan Nitril L,182,136000,24752000
010115,SO240451,5,Urinal Pria Plastik,11,33500,368500
010116,SO240452,1,Pinset Anatomis 14cm,152,65500,9956000
010116,SO240452,2,Strip Gula Darah,59,171500,10118500
010117,SO240453,1,Holder Vacutainer,62,88000,5456000
010117,SO240453,2,Sarung Tangan Nitril M,76,158000,12008000
010118,SO240453,1,Holder Vacutainer,68,88000,5984000
010118,SO240453,2,Sarung Tangan Nitril M,83,158000,13114000
010119,SO240454,1,Handscoon Steril 7.5,48,379000,18192000
010119,SO240454,2,Pinset Anatomis 14cm,51,43500,2218500
010119,SO240454,3,Bedpan Plastik Dewasa,54,27500,1485000
010119,SO240454,4,Walker Lipat Dewasa,31,679000,21049000
010119,SO240454,5,IV Catheter 22G,10,256000,2560000
010120,SO240454,1,Handscoon Steril 7.5,25,379000,9475000
010120,SO240454,2,Pinset Anatomis 14cm,27,43500,1174500
010120,SO240454,3,Bedpan Plastik Dewasa,28,27500,770000
010120,SO240454,4,Walker Lipat Dewasa,16,679000,10864000
010120,SO240454,5,IV Catheter 22G,6,256000,1536000
010121,SO240455,1,Stethoscope Dewasa,73,262000,19126000
010121,SO240455,2,Infus Set Dewasa,119,11500,1368500
010121,SO240455,3,Pinset Anatomis 14cm,35,52000,1820000
010121,SO240455,4,Syringe 1ml,59,45500,2684500
010122,SO240455,1,Stethoscope Dewasa,58,262000,15196000
010122,SO240455,2,Infus Set Dewasa,94,11500,1081000
010122,SO240455,3,Pinset Anatomis 14cm,28,52000,1456000
010122,SO240455,4,Syringe 1ml,47,45500,2138500
010123,SO240456,1,Cover Glass 18x18mm,33,51000,1683000
010123,SO240456,2,Tiang Infus Stainless 5-Roda,54,821000,44334000
010123,SO240456,3,Rapid Test Antigen,83,521000,43243000
010123,SO240456,4,Syringe 1ml,47,60500,2843500
010124,SO240456,1,Cover Glass 18x18mm,35,51000,1785000
010124,SO240456,2,Tiang Infus Stainless 5-Roda,57,821000,46797000
010124,SO240456,3,Rapid Test Antigen,86,521000,44806000
010124,SO240456,4,Syringe 1ml,49,60500,2964500
010125,SO240457,1,Termometer Digital Axilla,169,52000,8788000
010125,SO240457,2,Bantal Angin Anti Decubitus,165,280500,46282500
010125,SO240457,3,Pot Sputum 50ml Bertutup,119,88000,10472000
010126,SO240458,1,Infus Set Dewasa,100,11500,1150000
010126,SO240458,2,Tongkat Ketiak Aluminium,17,180000,3060000
010126,SO240458,3,Penlight Diagnostik,56,46000,2576000
010126,SO240458,4,Rapid Test HbsAg,119,328500,39091500
010126,SO240458,5,Jarum Vacutainer 21G,101,152000,15352000
010127,SO240459,1,Gunting Bedah Lurus 14cm,69,88500,6106500
010127,SO240459,2,IV Catheter 18G,108,217000,23436000
010127,SO240459,3,Spalk Lengan Anak,164,23500,3854000
010128,SO240460,1,Duk Operasi 80x90cm,26,41500,1079000
010128,SO240460,2,IV Catheter 18G,9,244500,2200500
010128,SO240460,3,Sarung Bantal Pasien,59,21500,1268500
010129,SO240460,1,Duk Operasi 80x90cm,25,41500,1037500
010129,SO240460,2,IV Catheter 18G,9,244500,2200500
010129,SO240460,3,Sarung Bantal Pasien,56,21500,1204000
010130,SO240461,1,Tabung Vacutainer Plain,13,201500,2619500
010131,SO240461,1,Tabung Vacutainer Plain,14,201500,2821000
010132,SO240462,1,Urine Stick 10 Parameter,20,227500,4550000
010133,SO240462,1,Urine Stick 10 Parameter,16,227500,3640000
010134,SO240463,1,Strip Gula Darah,173,178500,30880500
010134,SO240463,2,Klem Arteri Lurus,181,136000,24616000
010134,SO240463,3,Kursi Roda Lipat Ringan,143,2606500,372729500
010134,SO240463,4,Blade Skalpel No.10,71,152500,10827500
010135,SO240464,1,Tensimeter Digital Lengan,187,370500,69283500
010135,SO240464,2,Perlak Waterproof 90x180cm,29,309500,8975500
010136,SO240465,1,Gunting Bedah Lurus 14cm,191,139500,26644500
010136,SO240465,2,Timbangan Bayi Digital,177,430500,76198500
010136,SO240465,3,Syringe 1ml,139,48500,6741500
010137,SO240466,1,Syringe 5ml,157,71000,11147000
010137,SO240466,2,Cover Glass 18x18mm,36,54500,1962000
010137,SO240466,3,Tabung Vacutainer EDTA,128,265000,33920000
010138,SO240467,1,Handscoon Steril 6.5,100,393000,39300000
010139,SO240468,1,Baju Pasien Dewasa,59,54500,3215500
010139,SO240468,2,Kursi Roda Lipat Ringan,58,2344500,135981000
010139,SO240468,3,Penlight Diagnostik,55,43000,2365000
010139,SO240468,4,Cover Glass 18x18mm,145,85000,12325000
010140,SO240469,1,Gunting Bedah Lurus 14cm,110,131500,14465000
010140,SO240469,2,Urine Stick 10 Parameter,35,257500,9012500
010140,SO240469,3,Gunting Bedah Bengkok 14cm,197,115000,22655000
010140,SO240469,4,Stethoscope Anak,136,254000,34544000
010141,SO240470,1,Strip Gula Darah,186,151500,28179000
010141,SO240470,2,Holder Vacutainer,53,100500,5326500
010141,SO240470,3,Rapid Test HIV,184,318000,58512000
010142,SO240471,1,Rapid Test HbsAg,107,372500,39857500
010143,SO240471,1,Rapid Test HbsAg,73,372500,27192500
010144,SO240472,1,Bantal Angin Anti Decubitus,179,336000,60144000
010144,SO240472,2,Cover Glass 18x18mm,133,52500,6982500
010144,SO240472,3,Pulse Oximeter,79,316000,24964000
010144,SO240472,4,Tensimeter Digital Lengan,196,517500,101430000
010144,SO240472,5,Jarum Vacutainer 21G,15,139500,2092500
010145,SO240473,1,masker bedah 3 ply,106,38500,4081000
010145,SO240473,2,Skalpel Handle No.3,80,117500,9400000
010146,SO240474,1,Kassa Steril 10x10cm,89,36000,3204000
010146,SO240474,2,Pulse Oximeter,20,332000,6640000
010146,SO240474,3,Klem Arteri Lurus,143,212000,30316000
010147,SO240475,1,Pulse Oximeter,129,219500,28315500
010147,SO240475,2,Klem Arteri Lurus,143,158000,22594000
010148,SO240476,1,Syringe 3ml,52,45000,2340000
010148,SO240476,2,Pot Sputum 50ml Bertutup,71,98000,6958000
010148,SO240476,3,Strip Gula Darah,107,120000,12840000
010148,SO240476,4,Walker Lipat Dewasa,13,482000,6266000
010149,SO240476,1,Syringe 3ml,38,45000,1710000
010149,SO240476,2,Pot Sputum 50ml Bertutup,51,98000,4998000
010149,SO240476,3,Strip Gula Darah,76,120000,9120000
010149,SO240476,4,Walker Lipat Dewasa,10,482000,4820000
010150,SO240477,1,Plester Luka 5x10cm,76,30000,2280000
010151,SO240478,1,Perlak Waterproof 90x180cm,13,258000,3354000
010151,SO240478,2,Syringe 20ml,68,80500,5474000
010151,SO240478,3,Tensimeter Digital Lengan,56,493000,27608000
010152,SO240478,1,Perlak Waterproof 90x180cm,15,258000,3870000
010152,SO240478,2,Syringe 20ml,74,80500,5957000
010152,SO240478,3,Tensimeter Digital Lengan,61,493000,30073000
010153,SO240479,1,Handscoon Steril 7.0,141,378000,53298000
010153,SO240479,2,Gunting Bedah Bengkok 14cm,42,118500,4977000
010153,SO240479,3,Termometer Infrared,23,219000,5037000
010153,SO240479,4,Tabung Vacutainer EDTA,110,166500,18315000
010153,SO240479,5,Benang Catgut 2-0,113,251500,28419500
010154,SO240480,1,Stethoscope Anak,107,334000,35738000
010154,SO240480,2,Cover Glass 18x18mm,117,48500,5674500
010154,SO240480,3,Sarung Tangan Nitril M,111,133500,14818500
010154,SO240480,4,Tabung Vacutainer EDTA,83,169000,14027000
010154,SO240480,5,Pulse Oximeter,90,310000,27900000
010155,SO240480,1,Stethoscope Anak,77,334000,25718000
010155,SO240480,2,Cover Glass 18x18mm,84,48500,4074000
010155,SO240480,3,Sarung Tangan Nitril M,80,133500,10680000
010155,SO240480,4,Tabung Vacutainer EDTA,60,169000,10140000
010155,SO240480,5,Pulse Oximeter,65,310000,20150000
010156,SO240481,1,Stethoscope Dewasa,149,248000,36952000
010156,SO240481,2,Sarung Tangan Nitril L,166,164500,27307000
010157,SO240482,1,Timbangan Bayi Digital,61,599500,36569500
010157,SO240482,2,Tabung Vacutainer Citrate,132,236000,31152000
010157,SO240482,3,Stethoscope Dewasa,84,355000,29820000
010157,SO240482,4,Sarung Tangan Nitril L,35,158500,5547500
010157,SO240482,5,Tabung Vacutainer Plain,136,188000,25568000
010158,SO240483,1,Tensimeter Manual Dewasa,9,234500,2110500
010158,SO240483,2,Walker Lipat Dewasa,95,694500,65977500
010158,SO240483,3,Kassa Steril 10x10cm,90,44500,4005000
010159,SO240483,1,Tensimeter Manual Dewasa,8,234500,1876000
010159,SO240483,2,Walker Lipat Dewasa,71,694500,49309500
010159,SO240483,3,Kassa Steril 10x10cm,68,44500,3026000
010160,SO240484,1,Urine Stick 10 Parameter,175,327000,57225000
010161,SO240485,1,Stethoscope Dewasa,99,333000,32967000
010161,SO240485,2,Pot Urine 60ml Bertutup,168,124500,20916000
010161,SO240485,3,Tensimeter Digital Lengan,113,367500,41527500
010161,SO240485,4,Penlight Diagnostik,21,27000,567000
010161,SO240485,5,Syringe 3ml,197,50000,9850000
010162,SO240486,1,Sarung Tangan Nitril L,117,124000,14508000
010162,SO240486,2,Gunting Bedah Lurus 14cm,25,113000,2825000
010162,SO240486,3,Tensimeter Manual Dewasa,39,155000,6045000
010162,SO240486,4,Spalk Lengan Anak,28,27000,756000
010163,SO240487,1,Termometer Digital Axilla,74,77000,5698000
010163,SO240487,2,Bedpan Plastik Dewasa,122,47000,5734000
010164,SO240488,1,Handscoon Steril 6.5,5,374500,1872500
010164,SO240488,2,Masker Bedah 3-Ply,51,53500,2728500
010165,SO240488,1,Handscoon Steril 6.5,5,374500,1872500
010165,SO240488,2,Masker Bedah 3-Ply,48,53500,2568000
010166,SO240489,1,Perlak Waterproof 90x180cm,44,206500,9086000
010166,SO240489,2,Bantal Angin Anti Decubitus,20,310500,6210000
010166,SO240489,3,Selimut Pasien Rumah Sakit,35,58500,2047500
010166,SO240489,4,Spalk Lengan Anak,84,29000,2436000
010166,SO240489,5,IV Catheter 20G,48,183000,8784000
010167,SO240489,1,Perlak Waterproof 90x180cm,39,206500,8053500
010167,SO240489,2,Bantal Angin Anti Decubitus,18,310500,5589000
010167,SO240489,3,Selimut Pasien Rumah Sakit,32,58500,1872000
010167,SO240489,4,Spalk Lengan Anak,74,29000,2146000
010167,SO240489,5,IV Catheter 20G,43,183000,7869000
010168,SO240490,1,Kursi Roda Lipat Ringan,41,1920500,78740500
010168,SO240490,2,Benang Catgut 2-0,52,265500,13806000
010168,SO240490,3,Holder Vacutainer,24,93500,2244000
010168,SO240490,4,Masker Bedah 3-Ply,82,46000,3772000
010169,SO240490,1,Kursi Roda Lipat Ringan,24,1920500,46092000
010169,SO240490,2,Benang Catgut 2-0,30,265500,7965000
010169,SO240490,3,Holder Vacutainer,15,93500,1402500
010169,SO240490,4,Masker Bedah 3-Ply,48,46000,2208000
010170,SO240491,1,Rapid Test HbsAg,176,372000,65472000
010170,SO240491,2,Baju Pasien Dewasa,120,66500,7980000
010171,SO240492,1,Syringe 5ml,39,64500,2515500
010171,SO240492,2,Objek Glass Frosted,40,105500,4220000
010172,SO240493,1,IV Catheter 22G,155,186000,28830000
010172,SO240493,2,Benang Silk 3-0,13,265500,3451500
010172,SO240493,3,Bisturi Elektrik Disposable,24,130000,3120000
010172,SO240493,4,Objek Glass Frosted,24,73500,1764000
010172,SO240493,5,Rapid Test Antigen,122,397500,48495000
010173,SO240494,1,Masker Bedah 3-Ply,29,51000,1479000
010173,SO240494,2,Klem Arteri Lurus,89,216500,19268500
010173,SO240494,3,Gunting Bedah Bengkok 14cm,47,109000,5123000
010173,SO240494,4,Syringe 10ml,58,78500,4553000
010173,SO240494,5,Infus Set Dewasa,41,11000,451000
010174,SO240494,1,Masker Bedah 3-Ply,20,51000,1020000
010174,SO240494,2,Klem Arteri Lurus,60,216500,12990000
010174,SO240494,3,Gunting Bedah Bengkok 14cm,32,109000,3488000
010174,SO240494,4,Syringe 10ml,39,78500,3061500
010174,SO240494,5,Infus Set Dewasa,28,11000,308000
010175,SO240495,1,Infus Set Dewasa,7,10000,70000
010175,SO240495,2,Bedpan Plastik Dewasa,76,39500,3002000
010176,SO240495,1,Infus Set Dewasa,7,10000,70000
010176,SO240495,2,Bedpan Plastik Dewasa,65,39500,2567500
010177,SO240496,1,Pulse Oximeter,179,260000,46540000
010178,SO240497,1,Sarung Tangan Nitril S,121,176500,21356500
010178,SO240497,2,Tabung Vacutainer EDTA,119,252500,30047500
010178,SO240497,3,Sarung Bantal Pasien,196,22000,4312000
010178,SO240497,4,Timbangan Bayi Digital,37,640000,23680000
010178,SO240497,5,Termometer Infrared,109,245000,26705000
010179,SO240498,1,Sarung Tangan Nitril S,43,179500,7718500
010179,SO240498,2,Penlight Diagnostik,13,43500,565500
010180,SO240499,1,Penlight Diagnostik,94,26000,2444000
010180,SO240499,2,Stethoscope Anak,21,280500,5890500
010180,SO240499,3,Syringe 10ml,82,76500,6273000
010181,SO240499,1,Penlight Diagnostik,77,26000,2002000
010181,SO240499,2,Stethoscope Anak,18,280500,5049000
010181,SO240499,3,Syringe 10ml,68,76500,5202000
010182,SO240500,1,Syringe 1ml,121,46500,5626500
010182,SO240500,2,Glukometer Set,47,280000,13160000
010182,SO240500,3,Penlight Diagnostik,121,27500,3327500
010182,SO240500,4,Walker Lipat Dewasa,39,615500,24004500
010182,SO240500,5,Spalk Lengan Anak,83,29500,2448500
010183,SO240500,1,Syringe 1ml,103,46500,4789500
010183,SO240500,2,Glukometer Set,40,280000,11200000
010183,SO240500,3,Penlight Diagnostik,103,27500,2832500
010183,SO240500,4,Walker Lipat Dewasa,33,615500,20311500
010183,SO240500,5,Spalk Lengan Anak,71,29500,2094500
